NOC,Description,Industry,Variable,Geographic Area,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,1st  5-year CAGR,2nd 5-year CAGR,10-year CAGR
#1432,"Payroll clerks											","Performing arts, spectator sports and related industries",Employment,British Columbia,12.79,12.89,13.02,13.17,13.33,13.53,13.76,13.97,14.15,14.32,14.49,1.10%,1.40%,1.30%
#1432,"Payroll clerks											","Amusement, gambling and recreation industries",Employment,British Columbia,87.4,88.16,89.22,90.61,91.94,93.2,94.78,96.31,97.66,98.91,100.16,1.30%,1.50%,1.40%
#1432,"Payroll clerks											",Heritage institutions,Employment,British Columbia,4.05,4.4,4.52,4.57,4.64,4.76,4.84,4.9,4.96,5.02,5.09,3.30%,1.30%,2.30%
#1432,"Payroll clerks											",Accommodation services,Employment,British Columbia,62.29,63.59,64.52,65.52,66.45,67.29,68.27,69.19,70.09,70.99,71.91,1.60%,1.30%,1.40%
#1432,"Payroll clerks											",Food services and drinking places,Employment,British Columbia,65.49,67.06,68.39,69.44,70.27,71.12,72.15,73.14,74.03,74.86,75.72,1.70%,1.30%,1.50%
#1432,"Payroll clerks											","Repair, personal and non-profit services",Employment,British Columbia,127.48,130.17,132.38,133.85,135.58,137.16,138.84,140.65,141.91,142.94,143.93,1.50%,1.00%,1.20%
#1432,"Payroll clerks											",Federal government public administration,Employment,British Columbia,282.39,285.03,288.03,291.26,294.37,297.77,300.45,303.31,306.77,310.76,314.76,1.10%,1.10%,1.10%
#1432,"Payroll clerks											",Provincial and territorial public administration,Employment,British Columbia,89.15,89.81,90.48,91.2,91.89,92.57,93.32,94.12,94.9,95.71,96.51,0.80%,0.80%,0.80%
#1432,"Payroll clerks											",Local and indigenous public administration,Employment,British Columbia,201.75,203.28,204.48,205.82,207.11,209,211.47,214.08,217.08,220.1,223.26,0.70%,1.30%,1.00%
#1434,"Banking, insurance and other financial clerks							",All industries,Employment,British Columbia,2764.43,2809.22,2850.77,2886.54,2920.04,2950.37,2982.38,3014.26,3044.84,3075.47,3108.23,1.30%,1.00%,1.20%
#1434,"Banking, insurance and other financial clerks							",Transportation equipment manufacturing (excluding shipbuilding),Employment,British Columbia,11.28,11.64,11.77,11.78,11.79,11.83,11.86,11.88,11.91,11.93,11.94,1.00%,0.20%,0.60%
#1434,"Banking, insurance and other financial clerks							",Other Manufacturing,Employment,British Columbia,12.44,12.3,12.27,12.2,12.11,12.06,12.07,12.08,12.1,12.07,12.04,-0.60%,0.00%,-0.30%
#1434,"Banking, insurance and other financial clerks							",Wholesale trade,Employment,British Columbia,34.67,35.41,35.82,36.11,36.36,36.65,37.04,37.36,37.6,37.78,37.95,1.10%,0.70%,0.90%
#1434,"Banking, insurance and other financial clerks							",Health and personal care stores,Employment,British Columbia,9.1,9.21,9.28,9.35,9.41,9.48,9.58,9.66,9.72,9.77,9.81,0.80%,0.70%,0.80%
#1434,"Banking, insurance and other financial clerks							",Other retail trade (excluding cars and personal care) ,Employment,British Columbia,5.8,5.81,5.84,5.87,5.9,5.94,6,6.04,6.08,6.1,6.13,0.50%,0.60%,0.60%
#1434,"Banking, insurance and other financial clerks							",Support activities for transportation,Employment,British Columbia,22.1,22.78,23.21,23.52,23.83,24.45,24.93,25.37,25.69,25.99,26.31,2.00%,1.50%,1.80%
#1434,"Banking, insurance and other financial clerks							","Transit, sightseeing, and pipeline transportation",Employment,British Columbia,6.23,6.2,6.29,6.4,6.49,6.63,6.77,6.92,7.01,7.1,7.19,1.30%,1.60%,1.40%
#1434,"Banking, insurance and other financial clerks							",Telecommunications,Employment,British Columbia,21.34,21.48,21.61,21.88,21.87,21.98,22.37,22.49,22.8,23.12,23.45,0.60%,1.30%,0.90%
#1434,"Banking, insurance and other financial clerks							","Broadcasting, data processing, and information",Employment,British Columbia,4.14,4.2,4.29,4.36,4.42,4.47,4.55,4.62,4.68,4.74,4.79,1.50%,1.40%,1.50%
#1434,"Banking, insurance and other financial clerks							",Finance,Employment,British Columbia,1173.07,1201.19,1224.22,1242.35,1257.91,1270.25,1284.04,1298.04,1311.26,1324.46,1338.78,1.60%,1.10%,1.30%
#1434,"Banking, insurance and other financial clerks							",Insurance carriers and related activities,Employment,British Columbia,966.54,978.91,992.03,1003.98,1015.78,1026.71,1037.84,1049.02,1059.66,1070.39,1082.02,1.20%,1.10%,1.10%
#1434,"Banking, insurance and other financial clerks							",Real estate rental and leasing,Employment,British Columbia,222.31,221.32,222.11,223.6,225.84,228.65,231.04,233.39,235.73,238.19,240.88,0.60%,1.00%,0.80%
#1434,"Banking, insurance and other financial clerks							","Management, scientific and technical consulting services",Employment,British Columbia,9.54,9.67,9.83,9.99,10.18,10.4,10.65,10.88,11.08,11.24,11.4,1.70%,1.90%,1.80%
#1434,"Banking, insurance and other financial clerks							","Legal, accounting, design, research, and advertising services",Employment,British Columbia,20.77,21.16,21.72,22.25,22.75,22.92,23.18,23.4,23.56,23.58,23.66,2.00%,0.60%,1.30%
#1434,"Banking, insurance and other financial clerks							",Management of companies and enterprises & administrative and support,Employment,British Columbia,29.84,30.23,30.74,31.22,31.76,32.21,32.67,33.03,33.23,33.41,33.49,1.50%,0.80%,1.20%
#1434,"Banking, insurance and other financial clerks							",Universities,Employment,British Columbia,9.11,9.11,9.14,9.19,9.24,9.28,9.38,9.49,9.64,9.82,10,0.40%,1.50%,0.90%
#1434,"Banking, insurance and other financial clerks							",Private and  trades education,Employment,British Columbia,11.85,11.91,12.01,12.07,12.05,11.99,11.97,11.98,12.06,12.18,12.24,0.20%,0.40%,0.30%
#1434,"Banking, insurance and other financial clerks							",Hospitals,Employment,British Columbia,16.42,16.61,16.82,17.06,17.26,17.45,17.59,17.82,18.1,18.42,18.74,1.20%,1.40%,1.30%
#1434,"Banking, insurance and other financial clerks							",Social assistance,Employment,British Columbia,13.5,13.61,13.65,13.69,13.88,14.08,14.27,14.47,14.68,14.9,15.11,0.80%,1.40%,1.10%
#1434,"Banking, insurance and other financial clerks							",Heritage institutions,Employment,British Columbia,8.09,8.8,9.04,9.15,9.27,9.52,9.68,9.8,9.92,10.05,10.18,3.30%,1.30%,2.30%
#1434,"Banking, insurance and other financial clerks							","Repair, personal and non-profit services",Employment,British Columbia,10.05,10.21,10.33,10.39,10.47,10.56,10.66,10.77,10.83,10.86,10.89,1.00%,0.60%,0.80%
#1434,"Banking, insurance and other financial clerks							",Federal government public administration,Employment,British Columbia,92.01,92.87,93.86,94.92,95.94,97.05,97.93,98.86,99.98,101.28,102.57,1.10%,1.10%,1.10%
#1434,"Banking, insurance and other financial clerks							",Provincial and territorial public administration,Employment,British Columbia,17.45,17.6,17.74,17.9,18.03,18.17,18.32,18.49,18.64,18.8,18.95,0.80%,0.80%,0.80%
#1434,"Banking, insurance and other financial clerks							",Local and indigenous public administration,Employment,British Columbia,36.76,37,37.15,37.32,37.49,37.66,38.02,38.4,38.87,39.29,39.7,0.50%,1.10%,0.80%
#1435,"Collectors											",All industries,Employment,British Columbia,1271.18,1286.31,1302.47,1317.79,1333.14,1347.76,1364.45,1378.72,1391.37,1403.2,1413.92,1.20%,1.00%,1.10%
#1435,"Collectors											",Farms,Employment,British Columbia,6.48,6.42,6.4,6.38,6.37,6.37,6.36,6.37,6.37,6.37,6.37,-0.30%,0.00%,-0.20%
#1435,"Collectors											",Utilities,Employment,British Columbia,28.39,28.56,28.68,28.75,28.8,28.89,29.09,29.39,29.47,29.5,29.52,0.30%,0.40%,0.40%
#1435,"Collectors											",Construction,Employment,British Columbia,40.03,38.68,37.86,37.4,37.19,37.42,37.76,38.31,39,39.29,39.39,-1.30%,1.00%,-0.20%
#1435,"Collectors											","Food, beverage and tobacco manufacturing",Employment,British Columbia,13.21,13.4,13.55,13.69,13.86,14.04,14.17,14.29,14.42,14.56,14.7,1.20%,0.90%,1.10%
#1435,"Collectors											",Other Manufacturing,Employment,British Columbia,12.92,12.9,13.04,13.03,13.03,12.97,12.94,12.95,12.92,12.87,12.8,0.10%,-0.30%,-0.10%
#1435,"Collectors											",Wholesale trade,Employment,British Columbia,40.45,41.31,41.79,42.13,42.42,42.76,43.21,43.58,43.87,44.08,44.28,1.10%,0.70%,0.90%
#1435,"Collectors											",Other retail trade (excluding cars and personal care) ,Employment,British Columbia,55.01,55.32,55.56,55.9,56.29,56.69,57.15,57.55,57.85,58.06,58.25,0.60%,0.50%,0.60%
#1435,"Collectors											","Transit, sightseeing, and pipeline transportation",Employment,British Columbia,12.45,12.4,12.58,12.79,12.98,13.25,13.54,13.83,14.03,14.2,14.37,1.30%,1.60%,1.40%
#1435,"Collectors											",Publishing industries,Employment,British Columbia,13.84,14.36,14.86,15.37,15.6,15.98,16.25,16.48,16.68,16.89,17.11,2.90%,1.40%,2.10%
#1435,"Collectors											",Telecommunications,Employment,British Columbia,82.53,82.64,83.04,83.48,83.36,83.03,84.39,84.48,85.52,86.58,87.69,0.10%,1.10%,0.60%
#1435,"Collectors											","Broadcasting, data processing, and information",Employment,British Columbia,9.36,9.85,10.21,10.48,10.71,10.93,11.15,11.35,11.54,11.72,11.9,3.10%,1.70%,2.40%
#1435,"Collectors											",Finance,Employment,British Columbia,183.43,187.98,191.65,194.48,196.93,198.87,201.08,203.3,205.36,207.39,209.55,1.60%,1.10%,1.30%
#1435,"Collectors											",Insurance carriers and related activities,Employment,British Columbia,35.52,36.01,36.46,36.84,37.26,37.71,38.11,38.5,38.89,39.3,39.76,1.20%,1.10%,1.10%
#1435,"Collectors											",Real estate rental and leasing,Employment,British Columbia,9.49,9.42,9.44,9.49,9.58,9.71,9.8,9.9,10,10.11,10.23,0.50%,1.00%,0.80%
#1435,"Collectors											",Computer systems design and related services,Employment,British Columbia,14.14,14.37,14.77,15.22,15.68,16.36,17.06,17.76,18.46,19.14,19.84,3.00%,3.90%,3.40%
#1435,"Collectors											","Legal, accounting, design, research, and advertising services",Employment,British Columbia,20.77,21.16,21.72,22.25,22.75,22.92,23.18,23.4,23.56,23.58,23.66,2.00%,0.60%,1.30%
#1435,"Collectors											",Management of companies and enterprises & administrative and support,Employment,British Columbia,431.29,437.31,444.3,450.94,458.46,464.85,471.5,476.81,479.89,482.63,484.19,1.50%,0.80%,1.20%
#1435,"Collectors											",Social assistance,Employment,British Columbia,21.98,22.21,22.34,22.49,22.84,23.18,23.54,23.9,24.26,24.63,25.01,1.10%,1.50%,1.30%
#1435,"Collectors											",Federal government public administration,Employment,British Columbia,154.42,155.9,157.52,159.29,161.02,163.11,164.65,166.26,168.13,170.29,172.46,1.10%,1.10%,1.10%
#1435,"Collectors											",Provincial and territorial public administration,Employment,British Columbia,74.55,75.1,75.63,76.22,76.82,77.4,78.04,78.72,79.4,80.08,80.76,0.80%,0.90%,0.80%
#1435,"Collectors											",Local and indigenous public administration,Employment,British Columbia,10.93,11.02,11.08,11.15,11.21,11.32,11.46,11.6,11.75,11.91,12.08,0.70%,1.30%,1.00%
#1451,"Library assistants and clerks									",All industries,Employment,British Columbia,1747.98,1811.38,1861.44,1900.29,1930.84,1954.86,1987.75,2018.48,2044.91,2068.66,2092.7,2.30%,1.40%,1.80%
#1451,"Library assistants and clerks									","Broadcasting, data processing, and information",Employment,British Columbia,1737.93,1801.17,1851.12,1889.91,1920.37,1944.3,1977.09,2007.71,2034.08,2057.8,2081.81,2.30%,1.40%,1.80%
#1451,"Library assistants and clerks									","Repair, personal and non-profit services",Employment,British Columbia,10.05,10.21,10.33,10.39,10.47,10.56,10.66,10.77,10.83,10.86,10.89,1.00%,0.60%,0.80%
#1452,"Correspondence, publication and regulatory clerks						",All industries,Employment,British Columbia,3144.32,3181.13,3218.34,3253.76,3288.92,3330.48,3376.68,3420.98,3463.22,3503.92,3544.41,1.20%,1.30%,1.20%
#1452,"Correspondence, publication and regulatory clerks						",Farms,Employment,British Columbia,13.35,13.41,13.42,13.42,13.42,13.45,13.47,13.49,13.5,13.52,13.53,0.10%,0.10%,0.10%
#1452,"Correspondence, publication and regulatory clerks						",Forestry and logging,Employment,British Columbia,13.83,13.46,13.24,13.09,13,12.92,12.77,12.7,12.19,11.79,11.64,-1.40%,-2.10%,-1.70%
#1452,"Correspondence, publication and regulatory clerks						",Support activities for agriculture and forestry,Employment,British Columbia,32.84,32.26,31.59,31.11,30.89,30.8,30.77,30.48,30.11,29.77,29.46,-1.30%,-0.90%,-1.10%
#1452,"Correspondence, publication and regulatory clerks						",Mining     ,Employment,British Columbia,69.64,70.36,71.66,71.74,72.49,72.79,74.83,76.45,76.6,76.29,75.21,0.90%,0.70%,0.80%
#1452,"Correspondence, publication and regulatory clerks						",Support activities for mining and oil and gas extraction,Employment,British Columbia,13.41,15.36,15.86,16.31,16.59,16.47,17.82,18.4,18.87,19.29,19.35,4.20%,3.30%,3.70%
#1452,"Correspondence, publication and regulatory clerks						",Utilities,Employment,British Columbia,17.04,17.14,17.21,17.25,17.28,17.33,17.45,17.63,17.68,17.7,17.71,0.30%,0.40%,0.40%
#1452,"Correspondence, publication and regulatory clerks						",Construction,Employment,British Columbia,112.96,109.5,106.88,105.23,104.49,104.9,105.61,106.79,108.37,108.97,109.17,-1.50%,0.80%,-0.30%
#1452,"Correspondence, publication and regulatory clerks						",Wood product manufacturing,Employment,British Columbia,14.03,13.95,13.93,13.9,13.81,13.68,13.62,13.49,13.41,13.33,13.22,-0.50%,-0.70%,-0.60%
#1452,"Correspondence, publication and regulatory clerks						",Paper manufacturing,Employment,British Columbia,9.87,9.8,9.66,9.53,9.44,9.27,9.07,8.95,8.79,8.72,8.7,-1.20%,-1.30%,-1.30%
#1452,"Correspondence, publication and regulatory clerks						",Other Manufacturing,Employment,British Columbia,12.44,12.3,12.27,12.2,12.11,12.06,12.07,12.08,12.1,12.07,12.04,-0.60%,0.00%,-0.30%
#1452,"Correspondence, publication and regulatory clerks						",Wholesale trade,Employment,British Columbia,57.79,59.01,59.7,60.19,60.6,61.09,61.73,62.26,62.67,62.97,63.25,1.10%,0.70%,0.90%
#1452,"Correspondence, publication and regulatory clerks						",Motor vehicle and parts dealers,Employment,British Columbia,12.36,12.58,12.79,12.95,13.06,13.21,13.39,13.56,13.71,13.86,14.01,1.30%,1.20%,1.30%
#1452,"Correspondence, publication and regulatory clerks						",Other retail trade (excluding cars and personal care) ,Employment,British Columbia,48.76,49.02,49.38,49.75,50.15,50.5,50.92,51.26,51.48,51.6,51.69,0.70%,0.50%,0.60%
#1452,"Correspondence, publication and regulatory clerks						",Air transportation,Employment,British Columbia,13.75,13.75,13.92,14.1,14.28,14.58,14.87,15.14,15.34,15.52,15.69,1.20%,1.50%,1.30%
#1452,"Correspondence, publication and regulatory clerks						",Truck transportation,Employment,British Columbia,35.29,35.98,36.69,37.27,37.78,38.6,39.37,40.1,40.63,41.09,41.57,1.80%,1.50%,1.70%
#1452,"Correspondence, publication and regulatory clerks						",Support activities for transportation,Employment,British Columbia,181.62,183.54,185.78,187.8,190.07,194.47,198.01,201.29,203.64,205.71,207.84,1.40%,1.30%,1.40%
#1452,"Correspondence, publication and regulatory clerks						","Postal service, couriers and messengers",Employment,British Columbia,18.01,18.42,18.51,18.55,18.74,19.39,19.75,20.06,20.29,20.54,20.81,1.50%,1.40%,1.50%
#1452,"Correspondence, publication and regulatory clerks						","Transit, sightseeing, and pipeline transportation",Employment,British Columbia,14.68,15,15.49,15.87,16.22,16.49,16.89,17.29,17.57,17.82,18.03,2.40%,1.80%,2.10%
#1452,"Correspondence, publication and regulatory clerks						",Publishing industries,Employment,British Columbia,131.93,137.32,141.6,145.69,148.07,151.94,154.57,156.74,158.82,160.98,163.26,2.90%,1.40%,2.20%
#1452,"Correspondence, publication and regulatory clerks						",Motion picture and sound recording industries,Employment,British Columbia,13.21,13.7,14.17,14.65,15.12,15.62,16.19,16.75,17.3,17.84,18.39,3.40%,3.30%,3.40%
#1452,"Correspondence, publication and regulatory clerks						",Telecommunications,Employment,British Columbia,20,19.6,19.89,20.26,20.36,20.05,20.28,20.37,20.53,20.61,20.67,0.00%,0.60%,0.30%
#1452,"Correspondence, publication and regulatory clerks						","Broadcasting, data processing, and information",Employment,British Columbia,14.49,15.16,15.61,15.93,16.2,16.44,16.72,16.98,17.23,17.45,17.68,2.60%,1.50%,2.00%
#1452,"Correspondence, publication and regulatory clerks						",Finance,Employment,British Columbia,56.09,57.43,58.44,59.25,60,60.65,61.33,62.01,62.64,63.27,63.94,1.60%,1.10%,1.30%
#1452,"Correspondence, publication and regulatory clerks						",Insurance carriers and related activities,Employment,British Columbia,61.02,61.64,62.45,63.14,63.83,64.45,65.05,65.65,66.26,66.91,67.65,1.10%,1.00%,1.00%
#1452,"Correspondence, publication and regulatory clerks						",Real estate rental and leasing,Employment,British Columbia,56.47,56.28,56.49,56.88,57.45,58.18,58.79,59.39,60,60.64,61.34,0.60%,1.10%,0.80%
#1452,"Correspondence, publication and regulatory clerks						","Architectural, engineering and related services",Employment,British Columbia,109.67,114.33,117.89,120.64,123.31,126.38,129.46,132.27,134.77,137.07,139.4,2.90%,2.00%,2.40%
